f_property_type,f_room_type,f_room_type2,f_neighbourhood_cleansed,n_accommodates,n_bathrooms,n_bedrooms,n_beds,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_availability_365,n_days_sincelast,d_backyard,d_backyard1,d_baking_sheet,d_baking_sheet1,d_barbecue_utensils,d_barbecue_utensils1,d_bathtub,d_bathtub1,d_bed_linens,d_bed_linens1,d_board_games,d_board_games1,d_building_staff,d_building_staff1,d_carbon_monoxide_alarm,d_carbon_monoxide_alarm1,d_cleaning_before_checkout,d_cleaning_before_checkout1,d_cleaning_products,d_cleaning_products1,d_cooking_basics,d_cooking_basics1,d_dining_table,d_dining_table1,d_dishes_and_silverware,d_dishes_and_silverware1,d_drying_rack_for_clothing,d_drying_rack_for_clothing1,d_elevator,d_elevator1,d_essentials,d_essentials1,d_ethernet_connection,d_ethernet_connection1,d_ev_charger,d_ev_charger1,d_extra_pillows_and_blankets,d_extra_pillows_and_blankets1,d_fire_extinguisher,d_fire_extinguisher1,d_first_aid_kit,d_first_aid_kit1,d_freezer,d_freezer1,d_hangers,d_hangers1,d_host_greets_you,d_host_greets_you1,d_hot_tub,d_hot_tub1,d_hot_water,d_hot_water1,d_hot_water_kettle,d_hot_water_kettle1,d_keypad,d_keypad1,d_laundromat_nearby,d_host_is_superhost,d_host_identity_verified,price,id,neighbourhood_cleansed,room_type,property_type,flag_review_scores_rating,flag_reviews_per_month,flag_days_sincelast,f_bathroom,f_bedroom,ln_bed,f_beds,f_review_scores_rating,f_number_of_reviews,f_minimum_nights
unit,Entire home/apt,Entire/Apt,Donaustadt,4,1,1,3,4.8,15,0.62,1,360,42,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,66,3217556,Donaustadt,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,2,1
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,6,1,1,3,4.77,247,2.74,2,345,60,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,135,3218749,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,3,1
unit,Entire home/apt,Entire/Apt,Donaustadt,4,1,1,1,4.89,18,0.2,1,356,25,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,66,3239235,Donaustadt,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
loft,Entire home/apt,Entire/Apt,Mariahilf,2,1,1,1,4.92,314,3.45,45,124,20,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,95,3247024,Mariahilf,Entire home/apt,loft,0,0,0,1,2,0,1,3,3,3
unit,Entire home/apt,Entire/Apt,Mariahilf,5,1,3,3,4.79,19,0.24,20,364,702,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,120,3287056,Mariahilf,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,2,3
unit,Entire home/apt,Entire/Apt,NA,2,1,1,1,4.95,42,0.48,10,62,93,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,54,3295152,Landstra§e,Entire home/apt,unit,0,0,0,1,2,0,1,3,3,3
unit,Entire home/apt,Entire/Apt,Neubau,4,1,1,2,4.46,14,0.16,4,0,2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,3306671,Neubau,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,1
unit,Entire home/apt,Entire/Apt,Wieden,4,1,1,2,4.76,160,1.78,1,353,50,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,38,3312890,Wieden,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,3,1
unit,Entire home/apt,Entire/Apt,Mariahilf,2,1,1,2,4.83,0,0.72,14,252,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3324820,Mariahilf,Entire home/apt,unit,1,1,1,1,2,0.6931471805599453,1,3,1,3
unit,Entire home/apt,Entire/Apt,Leopoldstadt,2,1,1,1,4.58,21,0.27,5,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,45,3328742,Leopoldstadt,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,2
unit,Entire home/apt,Entire/Apt,Innere Stadt,4,1,2,2,4.71,383,4.26,1,319,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,90,3329906,Innere Stadt,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,3,1
unit,Entire home/apt,Entire/Apt,Wieden,4,1,1,2,4.85,60,0.67,2,110,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,93,3347662,Wieden,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,3,1
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,3,1,1,2,4.8,11,0.12,5,0,1624,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50,3347755,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,2
unit,Entire home/apt,Entire/Apt,Favoriten,4,1,2,2,4.56,148,1.65,2,355,22,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,54,3357961,Favoriten,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,3,1
(condo),Entire home/apt,Entire/Apt,Favoriten,5,1,1,3,4.89,302,3.36,1,243,18,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,68,3363450,Favoriten,Entire home/apt,(condo),0,0,0,1,2,1.0986122886681098,2,3,3,1
unit,Entire home/apt,Entire/Apt,Hernals,4,1,2,2,4.78,129,1.44,4,68,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,85,3370087,Hernals,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,3,1
unit,Entire home/apt,Entire/Apt,Neubau,2,1,1,1,5,36,0.52,4,0,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,75,3370422,Neubau,Entire home/apt,unit,0,0,0,1,2,0,1,3,3,1
unit,Entire home/apt,Entire/Apt,W<U+008A>hring,2,1,1,1,4.6,11,0.12,3,0,2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,3375449,W<U+008A>hring,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Hietzing,4,1,1,2,4.43,116,1.29,4,335,42,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,30,3385298,Hietzing,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,3,1
unit,Entire home/apt,Entire/Apt,Mariahilf,2,1.5,1,1,5,2,0.03,31,254,1131,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,99,3400877,Mariahilf,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,3
unit,Entire home/apt,Entire/Apt,Leopoldstadt,2,1,1,2,4.79,24,0.42,2,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,65,3409296,Leopoldstadt,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,1
unit,Entire home/apt,Entire/Apt,Wieden,4,1.5,1,1,4.86,22,0.25,3,0,1574,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,99,3431677,Wieden,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Alsergrund,4,1,2,2,4.5,3,0.03,2,0,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3443747,Alsergrund,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,1
unit,Entire home/apt,Entire/Apt,NA,4,1,2,2,4.25,8,0.09,2,161,2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,3471003,Landstra§e,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,1
unit,Entire home/apt,Entire/Apt,NA,2,1,1,1,4.89,20,0.25,3,243,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60,3483999,Landstra§e,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Josefstadt,4,1,1,3,5,6,0.09,1,0,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,43,3487203,Josefstadt,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,2,1
unit,Entire home/apt,Entire/Apt,Hernals,2,1,1,1,4.83,0,0.72,3,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,3495727,Hernals,Entire home/apt,unit,1,1,1,1,2,0,1,3,1,1
unit,Entire home/apt,Entire/Apt,Wieden,2,1.5,1,1,4.82,171,1.9,28,0,513,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,53,3497792,Wieden,Entire home/apt,unit,0,0,0,1,2,0,1,3,3,3
unit,Entire home/apt,Entire/Apt,Donaustadt,2,1,1,1,4.57,7,0.09,60,265,1936,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,29,3509814,Donaustadt,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,3
unit,Entire home/apt,Entire/Apt,Margareten,4,1.5,1,2,4.81,17,0.2,7,272,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,80,3517738,Margareten,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,2
unit,Entire home/apt,Entire/Apt,Margareten,5,4.5,3,3,4.13,40,0.45,3,353,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,3526297,Margareten,Entire home/apt,unit,0,0,0,2,2,1.0986122886681098,2,3,3,1
unit,Entire home/apt,Entire/Apt,Alsergrund,4,1,3,5,4.83,0,0.72,7,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,3532882,Alsergrund,Entire home/apt,unit,1,1,1,1,2,1.6094379124341003,2,3,1,2
unit,Entire home/apt,Entire/Apt,Favoriten,4,1.5,1,2,4.83,0,0.72,4,29,82,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,55,3537613,Favoriten,Entire home/apt,unit,1,1,1,1,2,0.6931471805599453,1,3,1,1
unit,Entire home/apt,Entire/Apt,Leopoldstadt,6,2,3,5,4.67,55,0.61,3,309,52,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,302,3538260,Leopoldstadt,Entire home/apt,unit,0,0,0,2,2,1.6094379124341003,2,3,3,1
unit,Entire home/apt,Entire/Apt,W<U+008A>hring,4,1,2,2,4.63,9,0.12,2,0,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3541528,W<U+008A>hring,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,1
(condo),Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,4,1,1,2,4.86,104,1.18,3,350,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,73,3552512,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,(condo),0,0,0,1,2,0.6931471805599453,1,3,3,1
unit,Entire home/apt,Entire/Apt,Mariahilf,4,1,1,1,4.76,27,0.33,1,323,39,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,61,3552557,Mariahilf,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Wieden,2,1,1,1,4.91,78,0.95,2,99,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,3555200,Wieden,Entire home/apt,unit,0,0,0,1,2,0,1,3,3,1
unit,Entire home/apt,Entire/Apt,W<U+008A>hring,2,1.5,1,2,4.83,0,0.72,1,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,3568647,W<U+008A>hring,Entire home/apt,unit,1,1,1,1,2,0.6931471805599453,1,3,1,1
unit,Entire home/apt,Entire/Apt,NA,2,1.5,1,1,4.3,61,0.68,2,0,838,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,102,3601166,Landstra§e,Entire home/apt,unit,0,0,0,1,2,0,1,3,3,1
unit,Entire home/apt,Entire/Apt,Neubau,2,1,1,2,4.88,258,2.99,3,0,1040,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,89,3623991,Neubau,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,3,1
loft,Entire home/apt,Entire/Apt,Neubau,2,1,1,2,4.78,9,0.1,30,305,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,60,3669471,Neubau,Entire home/apt,loft,0,0,0,1,2,0.6931471805599453,1,3,2,3
unit,Entire home/apt,Entire/Apt,Leopoldstadt,4,1,1,2,4.7,88,0.98,2,162,37,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,60,3669528,Leopoldstadt,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,3,1
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,4,1,2,2,4.83,0,0.72,1,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78,3681617,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit,1,1,1,1,2,0.6931471805599453,1,3,1,1
unit,Entire home/apt,Entire/Apt,W<U+008A>hring,2,1,0,1,4,2,0.03,1,0,2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,3685558,W<U+008A>hring,Entire home/apt,unit,0,0,0,1,1,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,2,1.5,0,1,4.8,195,2.17,28,1,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,45,3710719,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit,0,0,0,1,1,0,1,3,3,3
unit,Entire home/apt,Entire/Apt,NA,2,1,1,1,4.57,47,0.54,1,317,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,59,3714621,Landstra§e,Entire home/apt,unit,0,0,0,1,2,0,1,3,3,1
(condo),Entire home/apt,Entire/Apt,W<U+008A>hring,4,1.5,1,2,4.82,114,1.28,2,311,18,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,58,3714942,W<U+008A>hring,Entire home/apt,(condo),0,0,0,1,2,0.6931471805599453,1,3,3,1
unit,Entire home/apt,Entire/Apt,Josefstadt,5,1.5,2,5,5,4,0.05,3,311,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123,3717667,Josefstadt,Entire home/apt,unit,0,0,0,1,2,1.6094379124341003,2,3,2,1
unit,Entire home/apt,Entire/Apt,Josefstadt,2,1,1,1,5,5,0.06,4,341,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,3721786,Josefstadt,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,NA,4,1,1,1,4.81,42,0.58,2,284,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,51,3744482,Landstra§e,Entire home/apt,unit,0,0,0,1,2,0,1,3,3,1
unit,Entire home/apt,Entire/Apt,D<U+009A>bling,3,1,3,3,4.71,7,0.08,365,0,2251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,34,3753283,D<U+009A>bling,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,2,3
unit,Entire home/apt,Entire/Apt,Margareten,4,1,1,1,4.27,15,0.17,2,214,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,54,3758752,Margareten,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Meidling,3,1,1,2,4.73,42,0.54,1,264,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,55,3777062,Meidling,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,3,1
unit,Entire home/apt,Entire/Apt,Donaustadt,2,1,1,1,4.93,117,1.38,1,305,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,54,3779130,Donaustadt,Entire home/apt,unit,0,0,0,1,2,0,1,3,3,1
unit,Entire home/apt,Entire/Apt,Neubau,4,1,1,2,4.8,20,0.24,2,0,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,3797830,Neubau,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,1
unit,Entire home/apt,Entire/Apt,Wieden,6,1,3,6,4.9,91,1.14,3,238,25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,150,3804379,Wieden,Entire home/apt,unit,0,0,0,1,2,1.791759469228055,3,3,3,1
unit,Entire home/apt,Entire/Apt,Josefstadt,2,1,1,1,5,1,0.01,1,0,2643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65,3808244,Josefstadt,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Neubau,2,1.5,1,1,4.92,38,0.43,3,29,20,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,120,3810021,Neubau,Entire home/apt,unit,0,0,0,1,2,0,1,3,3,1
unit,Entire home/apt,Entire/Apt,Ottakring,2,1,1,1,5,4,0.07,2,0,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3813990,Ottakring,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
